epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,110.706,1.32763,2.12491,1.21633,0.7342,0.74798,0.78399,0.50004,1.13898,7.76569,1.15114,0.000554699,0.000554699,0.000554699
2,219.977,1.18667,1.30734,1.13895,0.66272,0.76117,0.74919,0.50315,1.04853,4.47961,1.09995,0.00109937,0.00109937,0.00109937
